,subj_idx,response,split_by,rt,trial,feedback,samp,type
633,1,1.0,1,0.2805047631148979,154,0.0,1,simulated
634,1,1.0,1,0.439504763114951,155,1.0,1,simulated
635,1,1.0,1,0.3925047631149353,156,1.0,1,simulated
636,1,1.0,1,0.2125047631148752,157,0.0,1,simulated
637,1,0.0,1,0.29550476311089546,158,1.0,1,simulated
638,1,1.0,1,0.3035047631149056,159,1.0,1,simulated
639,1,0.0,1,0.6525047631110147,160,0.0,1,simulated
640,0,1.0,0,0.7939028979448106,1,0.0,2,simulated
641,0,0.0,0,0.6059028979407404,2,1.0,2,simulated
642,0,0.0,0,0.4519028979406889,3,0.0,2,simulated
643,0,0.0,0,0.7559028979407905,4,0.0,2,simulated
644,0,0.0,0,0.44490289794068655,5,1.0,2,simulated
645,0,1.0,0,0.3599028979446656,6,1.0,2,simulated
646,0,1.0,0,1.0569028979448984,7,1.0,2,simulated
647,0,1.0,0,0.7139028979447839,8,1.0,2,simulated
648,0,0.0,0,0.5229028979407127,9,0.0,2,simulated
649,0,1.0,0,0.9989028979448791,10,1.0,2,simulated
650,0,1.0,0,0.9319028979448567,11,0.0,2,simulated
651,0,0.0,0,0.33290289794064915,12,0.0,2,simulated
652,0,0.0,0,0.6409028979407521,13,1.0,2,simulated
653,0,0.0,0,0.4489028979406879,14,0.0,2,simulated
654,0,0.0,0,0.49190289794070224,15,1.0,2,simulated
655,0,1.0,0,1.037902897944892,16,1.0,2,simulated
656,0,0.0,0,0.8369028979408175,17,0.0,2,simulated
657,0,1.0,0,0.5099028979447158,18,1.0,2,simulated
658,0,1.0,0,0.8149028979448176,19,1.0,2,simulated
659,0,1.0,0,1.815902897945152,20,1.0,2,simulated
660,0,0.0,0,0.3669028979406605,21,0.0,2,simulated
661,0,0.0,0,0.598902897940738,22,0.0,2,simulated
662,0,1.0,0,0.5689028979447355,23,1.0,2,simulated
663,0,1.0,0,0.6979028979447786,24,1.0,2,simulated
664,0,1.0,0,0.3949028979446773,25,0.0,2,simulated
665,0,0.0,0,0.4669028979406939,26,0.0,2,simulated
666,0,0.0,0,3.2479028979416227,27,0.0,2,simulated
667,0,1.0,0,1.0559028979448981,28,1.0,2,simulated
668,0,1.0,0,0.4129028979446833,29,1.0,2,simulated
669,0,1.0,0,0.6819028979447732,30,1.0,2,simulated
670,0,1.0,0,0.3799028979446723,31,1.0,2,simulated
671,0,1.0,0,1.3179028979449856,32,1.0,2,simulated
672,0,1.0,0,1.1559028979449315,33,0.0,2,simulated
673,0,1.0,0,0.6479028979447619,34,1.0,2,simulated
674,0,1.0,0,0.5019028979447131,35,1.0,2,simulated
675,0,1.0,0,0.5609028979447328,36,0.0,2,simulated
676,0,1.0,0,0.4999028979447124,37,0.0,2,simulated
677,0,1.0,0,0.9619028979448667,38,1.0,2,simulated
678,0,1.0,0,0.8149028979448176,39,0.0,2,simulated
679,0,0.0,0,0.5189028979407113,40,0.0,2,simulated
680,0,1.0,0,1.5489028979450628,41,0.0,2,simulated
681,0,1.0,0,0.7619028979447999,42,0.0,2,simulated
682,0,1.0,0,0.6539028979447639,43,1.0,2,simulated
683,0,1.0,0,0.5799028979447391,44,0.0,2,simulated
684,0,0.0,0,0.4499028979406882,45,1.0,2,simulated
685,0,0.0,0,1.0009028979408723,46,0.0,2,simulated
686,0,0.0,0,0.7729028979407961,47,0.0,2,simulated
687,0,0.0,0,0.36890289794066117,48,0.0,2,simulated
688,0,1.0,0,0.6479028979447619,49,1.0,2,simulated
689,0,1.0,0,0.6119028979447498,50,1.0,2,simulated
690,0,1.0,0,0.3889028979446753,51,1.0,2,simulated
691,0,1.0,0,0.6219028979447532,52,0.0,2,simulated
692,0,1.0,0,0.447902897944695,53,1.0,2,simulated
693,0,1.0,0,0.6029028979447468,54,0.0,2,simulated
694,0,0.0,0,0.5259028979407137,55,0.0,2,simulated
695,0,1.0,0,0.4939028979447104,56,1.0,2,simulated
696,0,1.0,0,0.6669028979447682,57,1.0,2,simulated
697,0,0.0,0,0.4019028979406722,58,1.0,2,simulated
698,0,0.0,0,1.3639028979409935,59,0.0,2,simulated
699,0,1.0,0,0.426902897944688,60,1.0,2,simulated
700,0,1.0,0,0.36090289794466596,61,1.0,2,simulated
701,0,1.0,0,0.5359028979447245,62,1.0,2,simulated
702,0,0.0,0,0.5079028979407076,63,0.0,2,simulated
703,0,1.0,0,0.6859028979447745,64,1.0,2,simulated
704,0,0.0,0,0.6809028979407654,65,0.0,2,simulated
705,0,0.0,0,0.4969028979407039,66,0.0,2,simulated
706,0,1.0,0,0.6869028979447749,67,0.0,2,simulated
707,0,1.0,0,0.8509028979448297,68,1.0,2,simulated
708,0,1.0,0,0.6869028979447749,69,0.0,2,simulated
709,0,0.0,0,1.1989028979409384,70,0.0,2,simulated
710,0,0.0,0,0.49490289794070325,71,0.0,2,simulated
711,0,0.0,0,0.39790289794067085,72,0.0,2,simulated
712,0,1.0,0,0.6049028979447475,73,0.0,2,simulated
713,0,1.0,0,0.7319028979447899,74,1.0,2,simulated
714,0,1.0,0,0.6139028979447505,75,1.0,2,simulated
715,0,1.0,0,0.809902897944816,76,1.0,2,simulated
716,0,1.0,0,0.417902897944685,77,1.0,2,simulated
717,0,0.0,0,0.5249028979407133,78,0.0,2,simulated
718,0,1.0,0,0.9309028979448564,79,1.0,2,simulated
719,0,1.0,0,1.2029028979449472,80,1.0,2,simulated
720,0,1.0,0,0.456902897944698,81,1.0,2,simulated
721,0,1.0,0,0.5239028979447204,82,0.0,2,simulated
722,0,0.0,0,0.535902897940717,83,0.0,2,simulated
723,0,1.0,0,0.4969028979447114,84,0.0,2,simulated
724,0,1.0,0,0.6489028979447622,85,0.0,2,simulated
725,0,0.0,0,0.8559028979408239,86,1.0,2,simulated
726,0,0.0,0,0.2989028979406378,87,0.0,2,simulated
727,0,1.0,0,1.0849028979449078,88,0.0,2,simulated
728,0,0.0,0,0.34190289794065215,89,0.0,2,simulated
729,0,0.0,0,0.9049028979408402,90,0.0,2,simulated
730,0,1.0,0,0.7659028979448013,91,1.0,2,simulated
731,0,1.0,0,1.0459028979448948,92,1.0,2,simulated
732,0,1.0,0,0.32290289794465327,93,0.0,2,simulated
733,0,0.0,0,0.6369028979407507,94,1.0,2,simulated
734,0,1.0,0,0.6389028979447589,95,1.0,2,simulated
735,0,1.0,0,1.9189028979451863,96,1.0,2,simulated
736,0,1.0,0,0.3769028979446713,97,1.0,2,simulated
737,0,1.0,0,0.5889028979447422,98,0.0,2,simulated
738,0,0.0,0,0.38590289794066684,99,1.0,2,simulated
739,0,0.0,0,0.6929028979407694,100,1.0,2,simulated
740,0,0.0,0,1.2119028979409427,101,0.0,2,simulated
741,0,0.0,0,0.595902897940737,102,0.0,2,simulated
742,0,1.0,0,0.438902897944692,103,1.0,2,simulated
743,0,1.0,0,0.4949028979447107,104,1.0,2,simulated
744,0,1.0,0,0.6379028979447585,105,1.0,2,simulated
745,0,0.0,0,0.8179028979408112,106,1.0,2,simulated
746,0,1.0,0,0.6949028979447776,107,1.0,2,simulated
747,0,1.0,0,0.6239028979447538,108,0.0,2,simulated
748,0,1.0,0,0.459902897944699,109,1.0,2,simulated
749,0,0.0,0,0.4619028979406922,110,1.0,2,simulated
750,0,0.0,0,1.2959028979409708,111,1.0,2,simulated
751,0,1.0,0,0.5359028979447245,112,1.0,2,simulated
752,0,0.0,0,0.3439028979406528,113,1.0,2,simulated
753,0,0.0,0,0.7909028979408022,114,0.0,2,simulated
754,0,0.0,0,0.5669028979407273,115,0.0,2,simulated
755,0,1.0,0,1.0479028979448954,116,1.0,2,simulated
756,0,1.0,0,0.4069028979446813,117,1.0,2,simulated
757,0,1.0,0,0.41690289794468466,118,1.0,2,simulated
758,0,1.0,0,0.7219028979447866,119,1.0,2,simulated
759,0,1.0,0,0.468902897944702,120,1.0,2,simulated
760,0,0.0,0,0.577902897940731,121,0.0,2,simulated
761,0,0.0,0,0.6099028979407417,122,0.0,2,simulated
762,0,1.0,0,0.5309028979447228,123,1.0,2,simulated
763,0,0.0,0,0.535902897940717,124,1.0,2,simulated
764,0,0.0,0,0.4399028979406849,125,0.0,2,simulated
765,0,1.0,0,0.34590289794466095,126,0.0,2,simulated
766,0,0.0,0,0.6759028979407637,127,0.0,2,simulated
767,0,1.0,0,0.794902897944811,128,1.0,2,simulated
768,0,0.0,0,0.5589028979407247,129,1.0,2,simulated
769,0,1.0,0,0.9259028979448547,130,1.0,2,simulated
770,0,0.0,0,0.508902897940708,131,0.0,2,simulated
771,0,1.0,0,0.4739028979447037,132,0.0,2,simulated
772,0,0.0,0,0.4699028979406949,133,0.0,2,simulated
773,0,0.0,0,0.48290289794069924,134,0.0,2,simulated
774,0,0.0,0,0.7559028979407905,135,0.0,2,simulated
775,0,1.0,0,0.3659028979446676,136,1.0,2,simulated
776,0,1.0,0,0.5329028979447235,137,0.0,2,simulated
777,0,0.0,0,0.6699028979407617,138,0.0,2,simulated
778,0,1.0,0,0.5319028979447231,139,1.0,2,simulated
779,0,1.0,0,0.8959028979448447,140,0.0,2,simulated
780,0,0.0,0,0.3529028979406558,141,1.0,2,simulated
781,0,0.0,0,1.2779028979409648,142,0.0,2,simulated
782,0,0.0,0,0.6559028979407571,143,1.0,2,simulated
783,0,1.0,0,0.35490289794466395,144,0.0,2,simulated
784,0,0.0,0,0.4589028979406912,145,0.0,2,simulated
785,0,1.0,0,0.8209028979448196,146,1.0,2,simulated
786,0,1.0,0,1.0849028979449078,147,1.0,2,simulated
787,0,1.0,0,0.5729028979447368,148,1.0,2,simulated
788,0,1.0,0,0.4039028979446803,149,0.0,2,simulated
789,0,0.0,0,0.4839028979406996,150,0.0,2,simulated
790,0,0.0,0,1.6479028979410884,151,1.0,2,simulated
791,0,0.0,0,0.6519028979407557,152,1.0,2,simulated
792,0,0.0,0,1.0459028979408873,153,0.0,2,simulated
793,0,1.0,0,1.0579028979448988,154,1.0,2,simulated
794,0,0.0,0,0.5399028979407183,155,0.0,2,simulated
795,0,0.0,0,0.3999028979406715,156,0.0,2,simulated
796,0,1.0,0,0.6039028979447472,157,0.0,2,simulated
797,0,1.0,0,0.7409028979447929,158,1.0,2,simulated
798,0,1.0,0,1.2139028979449509,159,1.0,2,simulated
799,0,1.0,0,0.34890289794466195,160,0.0,2,simulated
800,0,1.0,1,0.7769028979448049,1,1.0,2,simulated
801,0,1.0,1,0.9969028979448784,2,1.0,2,simulated
802,0,0.0,1,0.3289028979406478,3,0.0,2,simulated
803,0,1.0,1,2.0539028979452314,4,1.0,2,simulated
804,0,1.0,1,2.0509028979452304,5,1.0,2,simulated
805,0,1.0,1,1.3529028979449973,6,1.0,2,simulated
806,0,1.0,1,0.4709028979447027,7,1.0,2,simulated
807,0,1.0,1,0.9909028979448764,8,1.0,2,simulated
808,0,1.0,1,1.0039028979448807,9,1.0,2,simulated
809,0,1.0,1,0.908902897944849,10,0.0,2,simulated
810,0,0.0,1,0.571902897940729,11,0.0,2,simulated
811,0,1.0,1,0.4619028979446997,12,1.0,2,simulated
812,0,0.0,1,0.8999028979408386,13,0.0,2,simulated
813,0,1.0,1,0.7969028979448116,14,0.0,2,simulated
814,0,1.0,1,0.800902897944813,15,1.0,2,simulated
815,0,1.0,1,0.4039028979446803,16,1.0,2,simulated
816,0,1.0,1,0.5689028979447355,17,1.0,2,simulated
817,0,0.0,1,1.098902897940905,18,0.0,2,simulated
818,0,1.0,1,0.5419028979447265,19,0.0,2,simulated
819,0,1.0,1,0.5969028979447448,20,1.0,2,simulated
820,0,1.0,1,0.9069028979448484,21,1.0,2,simulated
821,0,1.0,1,0.3329028979446566,22,0.0,2,simulated
822,0,1.0,1,0.420902897944686,23,1.0,2,simulated
823,0,1.0,1,0.5569028979447315,24,1.0,2,simulated
824,0,0.0,1,0.5559028979407237,25,1.0,2,simulated
825,0,1.0,1,0.7419028979447932,26,1.0,2,simulated
826,0,1.0,1,1.1659028979449348,27,1.0,2,simulated
827,0,0.0,1,0.5469028979407207,28,0.0,2,simulated
828,0,1.0,1,0.6809028979447729,29,0.0,2,simulated
829,0,1.0,1,0.932902897944857,30,0.0,2,simulated
830,0,1.0,1,0.6859028979447745,31,0.0,2,simulated
831,0,0.0,1,1.0339028979408833,32,0.0,2,simulated
832,0,1.0,1,0.7669028979448016,33,0.0,2,simulated
833,0,0.0,1,1.20390289794094,34,0.0,2,simulated
834,0,0.0,1,0.4559028979406902,35,0.0,2,simulated
835,0,1.0,1,0.5909028979447428,36,0.0,2,simulated
836,0,1.0,1,0.5659028979447345,37,1.0,2,simulated
837,0,0.0,1,0.3609028979406585,38,0.0,2,simulated
838,0,1.0,1,1.6189028979450861,39,1.0,2,simulated
839,0,1.0,1,0.3949028979446773,40,1.0,2,simulated
840,0,1.0,1,0.5279028979447218,41,1.0,2,simulated
841,0,0.0,1,0.3409028979406518,42,1.0,2,simulated
842,0,0.0,1,0.5049028979407066,43,0.0,2,simulated
843,0,1.0,1,0.40190289794467965,44,0.0,2,simulated
844,0,0.0,1,1.718902897941112,45,0.0,2,simulated
845,0,0.0,1,0.4429028979406859,46,1.0,2,simulated
846,0,1.0,1,0.38690289794467464,47,0.0,2,simulated
847,0,1.0,1,0.387902897944675,48,1.0,2,simulated
848,0,1.0,1,0.85190289794483,49,1.0,2,simulated
849,0,1.0,1,0.6829028979447735,50,1.0,2,simulated
850,0,1.0,1,0.5969028979447448,51,1.0,2,simulated
851,0,0.0,1,1.505902897941041,52,0.0,2,simulated
852,0,1.0,1,0.7169028979447849,53,1.0,2,simulated
853,0,1.0,1,0.44890289794469534,54,1.0,2,simulated
854,0,1.0,1,0.6309028979447562,55,1.0,2,simulated
855,0,1.0,1,0.42290289794468666,56,1.0,2,simulated
856,0,1.0,1,0.4649028979447007,57,0.0,2,simulated
857,0,1.0,1,0.3499028979446623,58,1.0,2,simulated
858,0,1.0,1,1.1159028979449181,59,1.0,2,simulated
859,0,0.0,1,1.3719028979409962,60,0.0,2,simulated
860,0,1.0,1,0.79190289794481,61,0.0,2,simulated
861,0,1.0,1,0.803902897944814,62,0.0,2,simulated
862,0,0.0,1,0.5999028979407384,63,0.0,2,simulated
863,0,1.0,1,0.41690289794468466,64,0.0,2,simulated
864,0,1.0,1,0.36390289794466696,65,1.0,2,simulated
865,0,1.0,1,0.5019028979447131,66,1.0,2,simulated
866,0,1.0,1,0.7619028979447999,67,1.0,2,simulated
867,0,1.0,1,1.1089028979449158,68,1.0,2,simulated
868,0,1.0,1,0.6269028979447548,69,1.0,2,simulated
869,0,0.0,1,0.9219028979408459,70,0.0,2,simulated
870,0,1.0,1,0.3739028979446703,71,1.0,2,simulated
871,0,1.0,1,0.38190289794467297,72,1.0,2,simulated
872,0,0.0,1,1.1209028979409124,73,0.0,2,simulated
873,0,0.0,1,0.54490289794072,74,0.0,2,simulated
874,0,1.0,1,0.6759028979447712,75,1.0,2,simulated
875,0,1.0,1,0.6129028979447502,76,1.0,2,simulated
876,0,1.0,1,0.36390289794466696,77,1.0,2,simulated
877,0,1.0,1,0.41090289794468265,78,0.0,2,simulated
878,0,0.0,1,1.3599028979409922,79,0.0,2,simulated
879,0,0.0,1,0.47190289794069556,80,0.0,2,simulated
880,0,0.0,1,1.4509028979410226,81,1.0,2,simulated
881,0,0.0,1,0.8639028979408265,82,0.0,2,simulated
882,0,0.0,1,0.8479028979408212,83,0.0,2,simulated
883,0,0.0,1,1.6399028979410857,84,1.0,2,simulated
884,0,1.0,1,0.9859028979448747,85,1.0,2,simulated
885,0,0.0,1,1.9019028979411732,86,1.0,2,simulated
886,0,0.0,1,0.7399028979407851,87,1.0,2,simulated
887,0,0.0,1,0.7479028979407878,88,1.0,2,simulated
888,0,1.0,1,1.1419028979449268,89,1.0,2,simulated
889,0,0.0,1,1.0709028979408957,90,0.0,2,simulated
890,0,1.0,1,0.5549028979447308,91,1.0,2,simulated
891,0,1.0,1,0.5019028979447131,92,1.0,2,simulated
892,0,1.0,1,0.7629028979448003,93,1.0,2,simulated
893,0,0.0,1,1.2079028979409414,94,1.0,2,simulated
894,0,1.0,1,0.4099028979446823,95,1.0,2,simulated
895,0,0.0,1,0.4529028979406892,96,0.0,2,simulated
896,0,1.0,1,0.5729028979447368,97,0.0,2,simulated
897,0,1.0,1,0.5599028979447325,98,0.0,2,simulated
898,0,0.0,1,0.42490289794067987,99,0.0,2,simulated
899,0,1.0,1,0.5279028979447218,100,0.0,2,simulated
900,0,0.0,1,0.7239028979407798,101,0.0,2,simulated
901,0,1.0,1,0.39890289794467865,102,1.0,2,simulated
902,0,1.0,1,0.9039028979448473,103,1.0,2,simulated
903,0,1.0,1,0.37190289794466963,104,1.0,2,simulated
904,0,1.0,1,0.5269028979447214,105,0.0,2,simulated
905,0,0.0,1,1.4069028979410079,106,0.0,2,simulated
906,0,0.0,1,0.5279028979407143,107,0.0,2,simulated
907,0,0.0,1,0.5409028979407187,108,0.0,2,simulated
908,0,1.0,1,1.0239028979448874,109,1.0,2,simulated
909,0,0.0,1,0.9679028979408613,110,0.0,2,simulated
910,0,0.0,1,0.46590289794069356,111,1.0,2,simulated
911,0,0.0,1,0.7759028979407971,112,1.0,2,simulated
912,0,0.0,1,0.6739028979407631,113,0.0,2,simulated
913,0,1.0,1,0.6249028979447542,114,0.0,2,simulated
914,0,1.0,1,1.6319028979450905,115,1.0,2,simulated
915,0,1.0,1,0.6779028979447719,116,1.0,2,simulated
916,0,0.0,1,0.9569028979408576,117,0.0,2,simulated
917,0,1.0,1,0.42190289794468633,118,0.0,2,simulated
918,0,1.0,1,0.9079028979448487,119,0.0,2,simulated
919,0,1.0,1,0.32590289794465427,120,1.0,2,simulated
920,0,1.0,1,0.5329028979447235,121,1.0,2,simulated
921,0,0.0,1,0.48590289794070024,122,0.0,2,simulated
922,0,1.0,1,0.3569028979446646,123,1.0,2,simulated
923,0,0.0,1,0.7649028979407935,124,0.0,2,simulated
924,0,1.0,1,0.387902897944675,125,1.0,2,simulated
925,0,1.0,1,0.9929028979448771,126,1.0,2,simulated
926,0,1.0,1,0.7239028979447872,127,0.0,2,simulated
927,0,1.0,1,0.3949028979446773,128,1.0,2,simulated
928,0,1.0,1,1.4229028979450207,129,0.0,2,simulated
929,0,1.0,1,0.7179028979447852,130,0.0,2,simulated
930,0,0.0,1,0.7999028979408052,131,1.0,2,simulated
931,0,0.0,1,0.9129028979408429,132,0.0,2,simulated
932,0,1.0,1,0.41690289794468466,133,1.0,2,simulated
933,0,0.0,1,0.4529028979406892,134,0.0,2,simulated
934,0,1.0,1,0.5019028979447131,135,0.0,2,simulated
935,0,1.0,1,0.36690289794466796,136,1.0,2,simulated
936,0,1.0,1,0.36090289794466596,137,1.0,2,simulated
937,0,0.0,1,0.3409028979406518,138,0.0,2,simulated
938,0,1.0,1,0.4039028979446803,139,1.0,2,simulated
939,0,1.0,1,0.5899028979447425,140,1.0,2,simulated
940,0,0.0,1,1.2719028979409628,141,0.0,2,simulated
941,0,1.0,1,0.38490289794467397,142,0.0,2,simulated
942,0,0.0,1,1.242902897940953,143,0.0,2,simulated
943,0,0.0,1,0.7739028979407965,144,0.0,2,simulated
944,0,1.0,1,0.5069028979447148,145,0.0,2,simulated
945,0,1.0,1,1.0829028979449071,146,0.0,2,simulated
946,0,0.0,1,0.8169028979408108,147,0.0,2,simulated
947,0,0.0,1,0.7579028979407911,148,0.0,2,simulated
948,0,0.0,1,0.35990289794065816,149,1.0,2,simulated
949,0,1.0,1,0.6039028979447472,150,1.0,2,simulated
950,0,1.0,1,0.3479028979446616,151,1.0,2,simulated
951,0,1.0,1,0.6589028979447655,152,1.0,2,simulated
952,0,0.0,1,0.36790289794066083,153,1.0,2,simulated
953,0,0.0,1,0.9459028979408539,154,0.0,2,simulated
954,0,1.0,1,0.6669028979447682,155,1.0,2,simulated
955,0,1.0,1,0.8719028979448367,156,1.0,2,simulated
956,0,1.0,1,0.4039028979446803,157,1.0,2,simulated
957,0,1.0,1,0.5019028979447131,158,0.0,2,simulated
958,0,0.0,1,0.8549028979408235,159,0.0,2,simulated
959,0,1.0,1,0.6469028979447615,160,0.0,2,simulated
960,1,1.0,0,1.294776139231789,1,0.0,2,simulated
961,1,0.0,0,1.0307761392276933,2,1.0,2,simulated
962,1,0.0,0,0.2407761392274295,3,1.0,2,simulated
963,1,0.0,0,0.22777613922742515,4,0.0,2,simulated
964,1,0.0,0,0.6517761392275667,5,0.0,2,simulated
965,1,1.0,0,0.22677613923143228,6,1.0,2,simulated
966,1,1.0,0,0.3407761392314703,7,1.0,2,simulated
967,1,1.0,0,0.23777613923143595,8,0.0,2,simulated
968,1,1.0,0,0.5987761392315565,9,0.0,2,simulated
969,1,1.0,0,0.30577613923145863,10,1.0,2,simulated
970,1,1.0,0,0.3987761392314897,11,1.0,2,simulated
971,1,1.0,0,0.5177761392315294,12,1.0,2,simulated
972,1,0.0,0,0.41077613922748624,13,0.0,2,simulated
973,1,1.0,0,0.20277613923142426,14,1.0,2,simulated
974,1,1.0,0,0.36977613923148,15,0.0,2,simulated
975,1,0.0,0,0.2087761392274188,16,0.0,2,simulated
976,1,0.0,0,0.4147761392274876,17,0.0,2,simulated
977,1,1.0,0,0.8077761392316263,18,1.0,2,simulated
978,1,1.0,0,0.29777613923145596,19,0.0,2,simulated
979,1,0.0,0,1.0907761392277133,20,0.0,2,simulated
980,1,0.0,0,1.1787761392277427,21,0.0,2,simulated
981,1,0.0,0,0.41377613922748724,22,0.0,2,simulated
982,1,1.0,0,0.9067761392316593,23,1.0,2,simulated
983,1,1.0,0,0.6467761392315725,24,1.0,2,simulated
984,1,1.0,0,0.25077613923144026,25,0.0,2,simulated
985,1,0.0,0,0.31077613922745284,26,1.0,2,simulated
986,1,1.0,0,0.35377613923147466,27,0.0,2,simulated
987,1,0.0,0,0.15377613922740044,28,1.0,2,simulated
988,1,1.0,0,0.41477613923149503,29,0.0,2,simulated
989,1,1.0,0,0.36977613923148,30,1.0,2,simulated
990,1,1.0,0,0.47477613923151507,31,1.0,2,simulated
991,1,0.0,0,1.3597761392278032,32,1.0,2,simulated
992,1,0.0,0,0.17077613922740612,33,1.0,2,simulated
993,1,0.0,0,0.40277613922748357,34,0.0,2,simulated
994,1,0.0,0,0.2677761392274385,35,1.0,2,simulated
995,1,0.0,0,0.4797761392275093,36,0.0,2,simulated
996,1,1.0,0,0.36277613923147767,37,1.0,2,simulated
997,1,1.0,0,1.1047761392317255,38,0.0,2,simulated
998,1,0.0,0,0.5227761392275236,39,0.0,2,simulated
999,1,1.0,0,0.5557761392315421,40,0.0,2,simulated
1000,1,0.0,0,0.6277761392275587,41,0.0,2,simulated
1001,1,1.0,0,0.9637761392316784,42,1.0,2,simulated
1002,1,1.0,0,0.2657761392314453,43,0.0,2,simulated
1003,1,0.0,0,0.3237761392274572,44,0.0,2,simulated
1004,1,0.0,0,0.5877761392275453,45,0.0,2,simulated
1005,1,1.0,0,0.4437761392315047,46,0.0,2,simulated
1006,1,0.0,0,0.31077613922745284,47,1.0,2,simulated
1007,1,1.0,0,0.2517761392314406,48,0.0,2,simulated
1008,1,0.0,0,0.3297761392274592,49,0.0,2,simulated
1009,1,1.0,0,0.32377613923146464,50,1.0,2,simulated
1010,1,1.0,0,0.4107761392314937,51,1.0,2,simulated
1011,1,1.0,0,0.5257761392315321,52,0.0,2,simulated
1012,1,0.0,0,0.32577613922745785,53,1.0,2,simulated
1013,1,0.0,0,0.24177613922742983,54,1.0,2,simulated
1014,1,0.0,0,0.2677761392274385,55,0.0,2,simulated
1015,1,0.0,0,0.2807761392274428,56,1.0,2,simulated
1016,1,0.0,0,0.18977613922741246,57,0.0,2,simulated
1017,1,1.0,0,0.4487761392315064,58,1.0,2,simulated
1018,1,1.0,0,0.33577613923146865,59,0.0,2,simulated
1019,1,1.0,0,0.5577761392315428,60,1.0,2,simulated
1020,1,0.0,0,0.36377613922747054,61,0.0,2,simulated
1021,1,0.0,0,0.3247761392274575,62,1.0,2,simulated
1022,1,1.0,0,0.24077613923143695,63,1.0,2,simulated
1023,1,1.0,0,0.9587761392316767,64,1.0,2,simulated
1024,1,1.0,0,0.38877613923148635,65,1.0,2,simulated
1025,1,0.0,0,0.562776139227537,66,1.0,2,simulated
1026,1,0.0,0,0.2057761392274178,67,0.0,2,simulated
1027,1,0.0,0,0.2057761392274178,68,0.0,2,simulated
1028,1,1.0,0,0.1977761392314226,69,0.0,2,simulated
1029,1,0.0,0,0.29377613922744716,70,0.0,2,simulated
1030,1,1.0,0,0.6497761392315735,71,1.0,2,simulated
1031,1,1.0,0,0.8357761392316356,72,0.0,2,simulated
1032,1,1.0,0,0.7127761392315946,73,1.0,2,simulated
1033,1,1.0,0,0.7217761392315976,74,1.0,2,simulated
1034,1,1.0,0,0.7717761392316143,75,0.0,2,simulated
1035,1,0.0,0,0.4387761392274956,76,0.0,2,simulated
1036,1,1.0,0,0.2927761392314543,77,1.0,2,simulated
1037,1,1.0,0,0.44777613923150605,78,1.0,2,simulated
1038,1,0.0,0,0.25777613922743514,79,0.0,2,simulated
1039,1,1.0,0,0.2837761392314513,80,0.0,2,simulated
1040,1,0.0,0,0.5607761392275363,81,0.0,2,simulated
1041,1,1.0,0,0.46577613923151207,82,1.0,2,simulated
1042,1,1.0,0,0.25377613923144127,83,0.0,2,simulated
1043,1,1.0,0,0.7187761392315966,84,1.0,2,simulated
1044,1,1.0,0,0.29977613923145663,85,1.0,2,simulated
1045,1,1.0,0,0.6707761392315805,86,1.0,2,simulated
1046,1,0.0,0,0.18277613922741012,87,1.0,2,simulated
1047,1,1.0,0,0.47977613923151674,88,1.0,2,simulated
1048,1,0.0,0,0.36977613922747254,89,0.0,2,simulated
1049,1,1.0,0,0.5587761392315431,90,0.0,2,simulated
1050,1,1.0,0,0.37077613923148034,91,0.0,2,simulated
1051,1,1.0,0,0.9547761392316754,92,1.0,2,simulated
1052,1,1.0,0,0.7117761392315942,93,1.0,2,simulated
1053,1,1.0,0,0.3077761392314593,94,1.0,2,simulated
1054,1,0.0,0,0.4857761392275113,95,0.0,2,simulated
1055,1,1.0,0,0.2727761392314476,96,1.0,2,simulated
1056,1,0.0,0,0.39977613922748256,97,0.0,2,simulated
1057,1,1.0,0,0.36177613923147733,98,1.0,2,simulated
1058,1,1.0,0,0.348776139231473,99,1.0,2,simulated
1059,1,1.0,0,0.28277613923145095,100,1.0,2,simulated
1060,1,1.0,0,0.2037761392314246,101,1.0,2,simulated
1061,1,1.0,0,0.3317761392314673,102,1.0,2,simulated
1062,1,1.0,0,0.21677613923142894,103,0.0,2,simulated
1063,1,1.0,0,0.6297761392315668,104,1.0,2,simulated
1064,1,0.0,0,0.24277613922743016,105,0.0,2,simulated
1065,1,1.0,0,0.4077761392314927,106,1.0,2,simulated
1066,1,1.0,0,1.1787761392317502,107,0.0,2,simulated
1067,1,1.0,0,1.0027761392316914,108,1.0,2,simulated
1068,1,1.0,0,0.8827761392316513,109,1.0,2,simulated
1069,1,1.0,0,0.23577613923143528,110,0.0,2,simulated
1070,1,0.0,0,0.6127761392275537,111,0.0,2,simulated
1071,1,0.0,0,0.29077613922744616,112,0.0,2,simulated
1072,1,0.0,0,0.7517761392276001,113,1.0,2,simulated
1073,1,1.0,0,0.38577613923148535,114,1.0,2,simulated
1074,1,0.0,0,0.26677613922743815,115,0.0,2,simulated
1075,1,1.0,0,0.6497761392315735,116,0.0,2,simulated
1076,1,0.0,0,0.5317761392275266,117,0.0,2,simulated
1077,1,1.0,0,1.1397761392317372,118,0.0,2,simulated
1078,1,0.0,0,0.4397761392274959,119,1.0,2,simulated
1079,1,0.0,0,0.3767761392274749,120,0.0,2,simulated
1080,1,1.0,0,0.8387761392316366,121,1.0,2,simulated
1081,1,1.0,0,0.33977613923147,122,1.0,2,simulated
